EmpNo,First Name,Last Name,Department,Wage,Project Completion Rate
5936,Elizabeth,Ware,HR,83911.9,44.3473
1668,Kristen,Schmidt,HR,53275.93,44.34799
5263,Richard,Cruz,Testing,73799.13,44.350475
7964,Robin,Mitchell,Sales,82569.81,44.35132
1086,Melissa,Ramsey,Sales,82162.81,44.352077
5002,Carl,Pearson,Research,20150.4,44.35425
4010,Ann,Hardin,IT,42478.54,44.355057
7203,Lisa,Henry,Testing,60643.79,44.35734
6167,Benjamin,Turner,Sales,64685.94,44.35839
7149,Elizabeth,Ferguson,Sales,57503.71,44.35842
2131,Matthew,Wilson,IT,84452.83,44.358593
5554,Bradley,Ramirez,Sales,48529.06,44.360558
1613,Heather,Fernandez,Sales,13150.02,44.36271
4019,Mary,Roman,Testing,60592.44,44.367123
8922,Brandi,Brown,Testing,1743.03,44.36998
3797,Ashley,Todd,Testing,43452.64,44.372753
6061,Todd,Davis,Research,62632.87,44.37703
4974,John,Williams,Sales,49844.41,44.38229
600,Eugene,Silva,IT,58767.21,44.383305
9582,Paige,Green,HR,85807.86,44.38595
7093,Darryl,Gardner,Testing,44551.92,44.38871
4238,Victor,Hernandez,HR,79921.54,44.390034
4641,James,Rodriguez,Testing,98027.02,44.392883
5358,Jennifer,Collins,IT,30262.27,44.394184
2137,Scott,Torres,HR,46456.82,44.398212
2551,Tara,Berry,Testing,8324.55,44.400166
2838,Philip,Larsen,Sales,80943.36,44.40385
5515,Randy,West,Testing,63698.08,44.4047
4985,Lindsey,Levine,HR,23015.34,44.40526
1387,Jorge,Henry,Testing,95427.53,44.406277
76,Brittney,Cox,HR,80629.29,44.41131
2135,Jeffery,Hampton,IT,505.22,44.414883
5670,Joseph,Dodson,HR,78209.72,44.41727
3355,Samuel,Edwards,Testing,3558.41,44.42025
8718,Meghan,Pearson,IT,51014.05,44.421837
6886,James,Murray,Sales,32413.07,44.432564
7494,Christine,Brown,Sales,87548.64,44.43687
3239,Haley,Jones,HR,91266.47,44.437283
3155,Allison,Jordan,HR,60418.1,44.437317
2404,Amanda,Harris,IT,84915.07,44.441532
5754,Alyssa,Perry,IT,70684.75,44.441605
8402,Allison,Pennington,Sales,65108.1,44.44164
4689,Sean,Jordan,Testing,10919.61,44.442844
2927,David,Harris,HR,26533.05,44.444275
7294,Aimee,Park,Testing,85171.61,44.448013
4187,Joseph,Harrison,Sales,21754.97,44.44952
8262,Charles,Ward,Testing,7869.36,44.451324
5808,Laura,Clay,Sales,74008.63,44.453754
4864,Jessica,Baker,HR,94424.31,44.455997
7711,Virginia,Espinoza,Testing,12189.26,44.456924
3784,Patricia,Hall,HR,173.38,44.465397
7747,Henry,Jackson,Sales,49513.75,44.466305
3810,Hannah,Peterson,Sales,84894.84,44.48006
5725,Amy,Shelton,Research,50419.55,44.493523
2805,Joseph,Kelley,IT,33178.0,44.496258
153,Ian,King,Testing,25105.46,44.509758
9915,Anthony,Payne,Sales,59369.78,44.513386
9313,Rebecca,Holloway,Research,40131.77,44.51839
297,William,Hill,IT,90412.71,44.519554
5266,Jacob,Garrison,Testing,65321.56,44.520332
3961,Danielle,Austin,HR,67142.35,44.52498
8560,Sarah,Gill,HR,49741.64,44.528458
6864,Nathaniel,Anderson,Testing,87511.16,44.529156
7027,Jeffrey,Bell,IT,59486.63,44.540314
6236,Todd,Williams,Testing,99519.71,44.540527
1006,Dawn,Miller,Research,23639.67,44.541
2263,Valerie,Hanson,Testing,96741.48,44.542133
3662,David,Parks,Research,65651.21,44.55088
8352,Christine,Thompson,Research,97386.35,44.551792
9119,Debbie,Perkins,Research,69349.11,44.55309
7631,Jasmin,Carlson,IT,63422.92,44.561295
8277,Cynthia,Castillo,Research,96610.18,44.564304
5194,Michelle,Gonzalez,Testing,93993.14,44.56564
8603,Terri,Bass,Research,82592.54,44.566185
8300,Ashley,Smith,HR,19726.8,44.57047
5761,Donald,Matthews,Testing,62237.31,44.571667
5200,Amy,Mitchell,IT,87109.04,44.573414
682,Amy,Hall,Research,66398.55,44.574814
5441,Eric,Bray,HR,28867.01,44.580193
7813,Jessica,Johnson,HR,50643.43,44.580658
2221,Jessica,Ramsey,IT,47748.76,44.58209
2587,Curtis,Martin,IT,11130.8,44.58324
5304,Tina,Brooks,IT,22443.87,44.58483
2515,Katie,Valdez,IT,34627.93,44.586895
6162,Gary,Walters,Testing,22388.92,44.58726
7475,Matthew,Franklin,HR,56217.68,44.59368
329,Chelsea,Moore,Testing,76321.56,44.596493
8722,Holly,Avila,Sales,59487.57,44.597923
5839,Joseph,Humphrey,Testing,38864.19,44.60579
1464,Lauren,Taylor,Research,91630.43,44.607574
9271,Carol,Guzman,Testing,28403.97,44.611588
9933,Ryan,Craig,Sales,78941.0,44.61224
5781,Joel,Gill,HR,44870.59,44.61364
6723,Mark,Robertson,Testing,9735.5,44.621456
9438,Jonathan,Garner,HR,32545.87,44.62216
4730,Isaiah,Taylor,Research,71218.32,44.623116
7539,Crystal,Stanley,Sales,27444.18,44.623703
1099,Michael,Thomas,Research,57354.37,44.624504
6585,Jacob,Smith,Testing,95240.0,44.624783
6324,Michael,Montgomery,Sales,39672.8,44.626755
3573,Justin,Harris,HR,89045.41,44.627407
3096,Jeremy,Figueroa,Testing,12407.07,44.630386
5505,Jorge,Robertson,HR,28167.5,44.631462
8727,Julia,Lewis,HR,72698.85,44.63544
8850,Matthew,Bowman,Sales,64002.41,44.63558
6592,Rodney,Larsen,HR,82767.8,44.635975
7228,Sarah,Jones,IT,99690.05,44.638935
9831,Ashley,Simpson,IT,45647.67,44.63903
3528,Robert,Jimenez,HR,49917.55,44.639324
486,Ryan,Kent,Sales,15878.8,44.64017
8550,Robert,Smith,Sales,60718.05,44.64085
8341,Heidi,Fowler,Sales,26061.2,44.641228
9557,Susan,Chambers,Sales,78964.52,44.642082
892,Amy,Rodriguez,IT,67587.9,44.64809
3509,Breanna,Miller,HR,79757.64,44.649796
9060,Angel,Mclaughlin,HR,68785.42,44.6561
4330,Stanley,Rhodes,IT,67476.48,44.656166
44,Jamie,Foster,Testing,93113.71,44.658672
83,Scott,Cruz,Testing,15124.79,44.66168
7852,Haley,Harper,IT,14721.0,44.664574
2561,Brian,Cross,Sales,73735.23,44.6649
5204,Jason,Gallegos,Testing,62102.52,44.666218
9571,Logan,Butler,Sales,17459.43,44.666695
6674,Douglas,Smith,IT,69698.33,44.667896
16,Toni,Lee,Research,3118.79,44.67856
3749,Kimberly,Simmons,Research,43277.7,44.678715
1307,Carolyn,Bryan,HR,22573.87,44.678738
2412,Kenneth,Boyd,Testing,24174.22,44.679714
5707,Tina,Moore,Testing,43480.49,44.682156
5824,Jonathan,Murray,Research,14427.32,44.68434
2966,Barbara,Cardenas,HR,76732.04,44.69542
3706,Kevin,Ortega,IT,99455.31,44.698635
1064,Alexander,Leach,Research,18645.16,44.698647
7561,Keith,Brown,HR,83996.97,44.703365
7684,Amy,Carter,IT,90690.19,44.704525
6833,Jacob,Wall,Research,53736.28,44.704662
8808,Christopher,Carrillo,Sales,42237.26,44.708744
3670,Nina,Jones,Research,99235.97,44.711014
3714,Thomas,Beck,IT,15479.17,44.712467
237,Michael,Medina,Research,24317.86,44.713894
8245,Andrew,Stewart,Research,39062.91,44.717144
4887,Angela,Brown,Testing,93783.99,44.717472
2583,Michael,Rowe,HR,4187.32,44.7257
8066,Linda,Wells,HR,27136.39,44.72775
3678,Megan,Miller,HR,16716.61,44.734463
3802,Nathan,Carter,Testing,8585.93,44.73528
2776,Richard,Galvan,Testing,42992.2,44.735992
1573,Jessica,Kemp,Research,82038.84,44.736153
5524,Chad,Poole,IT,6005.88,44.740826
961,Amy,Price,Testing,72599.91,44.74456
7131,Jill,Pennington,Research,29637.32,44.750187
311,Jerry,Mathews,HR,46866.97,44.75316
8987,Nancy,Tucker,Sales,93156.16,44.757683
7293,Joshua,Austin,Testing,19086.47,44.75904
3934,Mercedes,Parsons,Sales,37649.3,44.75948
9498,William,Hernandez,HR,60094.13,44.760563
7317,Philip,Hall,Testing,76331.27,44.7617
9079,Robert,Jones,Research,84249.28,44.762066
8877,Lisa,Singh,Research,90118.7,44.76553
9104,Laura,Jackson,IT,23743.83,44.77004
5143,Joshua,Lyons,Research,41168.44,44.772808
4436,Michael,Robbins,Research,83033.9,44.780445
5658,John,Lara,Sales,81616.38,44.787216
7695,Haley,Rivera,HR,65893.55,44.805756
1845,Karen,Morgan,Testing,71043.87,44.806263
4081,Jasmine,Rodgers,Sales,7795.09,44.80886
4487,William,Church,Sales,50735.42,44.809956
6929,Janet,Richardson,Sales,27098.32,44.813923
1114,Angela,Harris,Research,14530.73,44.81939
6394,Brent,Johnson,IT,9810.73,44.822983
2666,Jared,Hall,HR,15595.04,44.82959
3232,George,Lee,Testing,2893.3,44.829826
1688,Sarah,Smith,Sales,62571.55,44.835335
9260,James,Phillips,Testing,60821.89,44.836193
2225,Diana,Carter,Testing,91479.83,44.83871
7335,Thomas,Moore,Research,94711.06,44.839973
7538,James,Dickerson,Research,94577.76,44.84079
437,Jennifer,Moore,Sales,1036.4,44.852493
9779,Michael,Young,Sales,59133.3,44.853798
6171,Brandon,Davis,Sales,3696.69,44.85731
4903,Matthew,Robbins,Research,31055.35,44.861702
699,Johnathan,Colon,Testing,7126.11,44.866543
2563,Douglas,Miranda,Sales,14986.27,44.86872
4699,Mr.,Richard,IT,63248.64,44.87088
8928,Alyssa,Lee,Sales,14660.01,44.870903
475,Joseph,Armstrong,Testing,74736.95,44.87252
8926,James,Gomez,Research,32750.86,44.87974
5686,Melinda,Horn,Testing,92551.96,44.88232
3500,Patrick,Moore,Research,22311.85,44.89048
4124,Jason,Green,Research,83017.32,44.8906
9249,Olivia,Koch,IT,32566.62,44.892387
6671,Breanna,King,IT,47210.01,44.894444
5305,George,White,Sales,12244.58,44.894634
724,Tracy,Hamilton,Testing,82599.35,44.89924
2900,Daniel,Walker,IT,27545.81,44.90772
3633,Stephanie,Stuart,Sales,37280.77,44.90963
4531,Trevor,Harris,Research,21460.88,44.914604
3283,Alexis,Swanson,Testing,95558.24,44.916737
7559,Jacqueline,Moran,Sales,65082.86,44.91684
9308,Katherine,Woodard,Research,69462.84,44.917553
6857,Leroy,Rios,Testing,48696.82,44.923187
5571,Edward,Johnson,Sales,9481.1,44.92442
881,Kimberly,Coleman,Research,62340.24,44.93028
3973,Christina,Vargas,Sales,78019.12,44.934677
8892,James,Savage,Research,46909.67,44.938
5857,Elizabeth,White,IT,85735.01,44.93894
1710,Timothy,Cummings,Testing,18624.64,44.94738
8470,Dorothy,Nelson,HR,37809.23,44.956387
6837,Timothy,Francis,IT,99706.8,44.957176
2281,Ryan,Elliott,Sales,65078.12,44.957855
2457,Benjamin,Henderson,HR,83810.32,44.958076
7998,Tammy,Petersen,Research,4835.23,44.958263
4743,Becky,Weaver,Sales,18399.27,44.960144
2049,Jeremy,Campbell,IT,65805.11,44.961792
8485,Heather,Jackson,Testing,2510.48,44.964
3350,Marie,Oconnor,IT,77453.45,44.96795
8617,Angela,Goodman,Testing,91717.8,44.97344
865,Robin,Conner,Testing,37543.37,44.974716
7508,Dean,Bates,Sales,48530.45,44.97804
1528,Mrs.,Terry,HR,89286.74,44.979465
9806,Carla,Bryant,IT,81798.91,44.981655
6710,Trevor,Porter,HR,71684.48,44.98256
1037,Olivia,Turner,IT,10289.84,44.984024
5456,Heather,Martinez,Sales,83412.89,44.98477
4639,Anita,Daniels,Sales,27922.62,44.987453
2663,Alexander,Scott,Sales,59867.27,44.988792
6380,Julian,Smith,Research,75491.22,44.99057
3596,James,Page,Research,76522.96,44.991043
3571,Gail,Thomas,HR,68718.24,44.99265
2685,Lauren,Reynolds,Research,46086.14,44.99466
8446,Patricia,Higgins,Testing,20996.88,44.99719
4658,Brad,Perez,IT,50583.13,44.99838
8330,Ashley,Baker,IT,37891.36,44.998528
4095,Ryan,Moore,Testing,18672.77,45.003227
7472,Tyler,Bradley,Sales,31023.67,45.00653
9423,Jennifer,Jones,IT,32157.11,45.008476
4695,Jonathan,Walter,Sales,36236.76,45.00912
8805,Richard,Johnson,Sales,58461.93,45.01312
7633,Miss,Maria,Sales,89377.63,45.01668
6536,Casey,Williams,Testing,81258.07,45.024582
3044,Kristin,Henry,Sales,62419.28,45.031925
1376,Robert,Hensley,Sales,66100.4,45.034233
9950,Benjamin,Gregory,HR,51125.57,45.03698
7486,Emily,Walker,HR,62272.12,45.04025
5026,Michael,Allen,IT,91807.39,45.040554
4157,James,Mendoza,Research,96636.43,45.045403
687,Troy,Frederick,HR,45418.95,45.047848
971,Charles,Hernandez,IT,59629.66,45.054325
1872,Melissa,Avila,Research,48710.95,45.058807
1778,Michael,Yates,HR,82074.89,45.058815
8814,Robert,Warren,Sales,81914.77,45.060223
9410,Jordan,Johnson,Sales,54703.53,45.063103
6530,Jonathan,Roberts,Sales,78344.81,45.065384
7895,Charles,Davidson,HR,6793.52,45.06632
3195,Amanda,Ware,HR,26032.37,45.078415
1314,Erica,Ross,IT,54552.49,45.07855
3319,Pamela,Giles,Research,94094.89,45.082188
2301,Todd,Mccarthy,Research,90219.15,45.083714
4289,Melissa,Brown,Research,47986.79,45.08488
852,Kent,West,Research,24968.62,45.085773
1844,Michael,Gonzalez,HR,65955.78,45.087467
3769,James,Terry,IT,49867.09,45.094105
8450,Julie,Atkins,Research,59594.79,45.094597
4907,Catherine,Ingram,Research,17730.56,45.09599
424,Michael,Chen,HR,23799.58,45.097706
6920,Patricia,Reyes,Testing,81765.25,45.104694
1428,Linda,Cline,HR,3683.14,45.112328
8625,Colin,Carney,Sales,90358.59,45.115433
7808,Joan,Jackson,Research,2517.99,45.117947
3165,Timothy,Watkins,IT,88546.94,45.117985
3780,Joshua,Hunter,Testing,93071.9,45.12018
5253,Bryan,Porter,IT,4692.72,45.120457
3587,Michelle,Morrison,Research,94364.7,45.12078
7082,Randy,Roy,Sales,92823.15,45.12992
5174,Mary,Barajas,Research,36487.11,45.13099
5118,Anne,Hill,IT,71323.02,45.1326
5466,Robert,Patton,IT,74229.9,45.136604
7266,Bryan,Burke,Sales,98928.64,45.142094
7395,Evan,Nelson,IT,27152.35,45.144394
3086,Keith,Kelly,IT,18321.38,45.14524
3166,Susan,Taylor,Testing,22228.22,45.146553
6627,James,Harris,IT,89275.18,45.149296
9769,Scott,Carey,Testing,57669.55,45.15674
4348,Jacob,Jones,IT,43777.65,45.15729
2895,Rhonda,Cunningham,HR,39991.99,45.162838
8634,Dustin,Liu,Sales,97983.18,45.163113
2788,Kevin,Walker,HR,26395.69,45.168015
6307,William,Miller,HR,37308.62,45.168026
4952,Pedro,Jones,Sales,82845.23,45.171574
5410,Steven,Wyatt,Testing,6336.64,45.173748
8133,Jill,Hendrix,Testing,78533.01,45.17455
2289,Joseph,Evans,Sales,82470.83,45.175858
6934,David,Arnold,Research,84228.74,45.178627
4235,Logan,Ramirez,IT,23494.7,45.17938
9301,Diane,Figueroa,Testing,30726.65,45.17976
8393,Melissa,Odonnell,HR,43204.04,45.180405
6187,Brian,Ward,Testing,35025.07,45.18781
4217,Patricia,Lamb,HR,69160.78,45.188725
5287,Jonathan,Pope,HR,53250.18,45.190926
5503,Lori,Miranda,Sales,93332.97,45.202404
5927,Cameron,Harvey,HR,89310.27,45.202732
2595,Robert,Armstrong,Research,46371.99,45.217403
6128,Kara,Berry,Sales,66224.79,45.220104
6155,Jordan,Haynes,Research,98024.02,45.221394
6872,Kevin,Anderson,Sales,82293.33,45.221676
5307,Keith,Shaffer,Sales,61200.55,45.222233
593,Crystal,Cruz,Testing,84225.5,45.226185
5162,Erica,Skinner,Testing,62360.21,45.226345
6970,Charles,Walters,IT,53153.94,45.232254
1222,Jennifer,Wong,Testing,59953.67,45.233593
5915,Michele,Martin,Testing,37393.31,45.23604
6028,Kelly,Ritter,HR,91877.97,45.239246
7907,Brittany,Hall,Testing,28231.15,45.23946
343,Andrea,Lawson,Testing,348.07,45.24224
4111,Brett,Adams,Research,13063.53,45.246426
8588,Christina,Hill,Sales,98467.55,45.247093
631,Mary,Baker,Testing,13482.98,45.247112
5849,John,Hamilton,Testing,52783.78,45.247826
4899,Erin,Blake,Sales,12670.2,45.248466
3076,Donna,Lynn,HR,92649.11,45.2526
8051,Brandon,Wilkinson,IT,23498.79,45.253784
7651,Darren,Hunter,Testing,74855.79,45.257385
1811,Sandra,Collins,IT,35140.77,45.257614
8068,Matthew,Phillips,HR,90046.45,45.258472
3035,Caleb,Harmon,Testing,36453.95,45.25857
1097,Peter,Fitzgerald,HR,83045.81,45.25947
5388,Michael,Hall,Sales,82086.57,45.26401
4708,Jacqueline,Torres,Testing,53234.74,45.265713
5141,Jason,Miller,IT,97950.58,45.26797
8799,David,Schwartz,HR,68190.44,45.268715
2537,Rebecca,Griffin,Sales,90451.28,45.271126
1930,Troy,Wagner,HR,93758.59,45.274456
4184,Dawn,Alexander,Testing,59836.7,45.27714
7496,Antonio,Murphy,Testing,3531.99,45.27738
2835,Mary,Tate,Testing,98552.27,45.277676
7466,Yolanda,Neal,HR,46719.41,45.27943
7583,Brandon,Mack,Sales,4822.71,45.284138
4486,Sonia,Lee,Sales,19284.54,45.284866
7017,Jasmine,Sanford,Research,19020.91,45.28541
519,Lawrence,Gardner,IT,50722.41,45.29378
6742,John,Saunders,Testing,38828.13,45.30407
9706,Stephen,Frey,Research,29610.12,45.30732
3288,Jennifer,Scott,Sales,78752.29,45.31349
9489,Robert,Garcia,IT,12216.68,45.31459
221,Jacqueline,Harris,HR,77400.6,45.31583
9701,Chelsey,Rodriguez,Research,70581.56,45.316116
5614,Omar,Hawkins,IT,2118.29,45.320206
7502,Kenneth,Moon,Testing,98231.02,45.3259
1058,Ryan,Peterson,Testing,67925.74,45.327682
3558,Harold,Rogers,Research,62718.35,45.333336
6097,Pamela,Harmon,Sales,70129.32,45.341057
6726,Renee,Smith,IT,78908.52,45.341213
9783,Angel,Simpson,HR,72891.18,45.341946
2257,Paula,Adkins,Testing,14685.24,45.34418
3133,Bianca,Young,HR,3086.21,45.34938
9613,James,Singleton,Research,80679.28,45.349937
8508,Matthew,Ramos,HR,32466.47,45.358192
5950,Randall,Pittman,IT,64826.61,45.367027
6750,Michelle,Roy,Research,39917.25,45.37426
4331,Denise,Lee,Testing,16675.45,45.374588
3955,Peter,Case,Research,73256.27,45.383797
9400,Louis,Hawkins,HR,51859.44,45.385506
2565,Lawrence,Weiss,HR,78638.59,45.38876
8317,Debra,Roberts,Research,83157.56,45.399918
3298,Jacqueline,Thomas,Research,85311.98,45.403286
9782,Tina,Norton,Testing,92912.94,45.410336
2980,Megan,Dennis,Research,7316.74,45.410564
7084,Marcus,Santiago,IT,27632.43,45.421364
5869,Scott,Carson,Research,11344.33,45.42756
7535,Thomas,May,IT,69543.79,45.435467
1381,Gregory,Williams,Research,84804.9,45.436783
8946,David,Garcia,Research,76770.63,45.43812
2897,Joseph,Hernandez,IT,30323.01,45.43917
658,Patricia,Casey,Research,64245.72,45.43981
7273,Frank,Wolfe,Testing,65394.1,45.448643
6621,Raymond,Shah,Testing,68458.74,45.44946
2061,Pamela,Berg,Research,77181.36,45.45306
6249,Audrey,Goodman,Sales,92278.51,45.453243
403,Carly,Frye,IT,89270.42,45.454185
766,Martha,Thomas,IT,2966.97,45.454372
9934,Vicki,Mooney,HR,32517.5,45.45597
8265,Eric,Floyd,HR,47128.76,45.459354
2864,Deborah,Diaz,IT,80720.22,45.46846
7767,James,Weber,HR,1664.66,45.473476
273,John,Sparks,HR,40633.92,45.47368
5192,Paula,Miller,Sales,28877.66,45.475975
5254,Heather,Beard,Sales,83369.04,45.48012
2971,Michael,Ford,Sales,43455.29,45.48745
639,Jason,Moore,IT,76971.41,45.50219
8630,Katherine,Yang,Sales,75755.85,45.504707
6941,Matthew,Burgess,Research,18599.61,45.50735
6987,Gail,Le,IT,53555.94,45.509
9566,Sherry,Lester,HR,51334.75,45.509468
3043,Carolyn,Ward,Research,92473.47,45.511078
8861,Jorge,Schneider,Testing,18824.8,45.511845
7168,Micheal,Blair,Research,81598.75,45.517
4607,Jessica,Gonzales,Research,76503.62,45.517326
2488,Gary,Watkins,Testing,74267.38,45.520824
4149,Joe,Schwartz,Sales,41805.55,45.521683
1196,Howard,Phillips,Research,77998.27,45.522614
7973,Donna,Wilson,IT,26279.69,45.5304
7323,Matthew,Espinoza,HR,18144.16,45.533314
4372,Erin,Bolton,Research,47591.08,45.538395
8605,Kevin,Walters,Research,97404.87,45.539494
7811,Ronald,Cabrera,IT,72685.92,45.54292
5459,Amanda,Ingram,Sales,60137.62,45.54911
9300,James,Snyder,Research,11395.51,45.552147
6773,Christina,Torres,HR,90233.94,45.55412
8619,Thomas,Castillo,IT,74716.01,45.55962
7260,Jennifer,Sellers,HR,69060.53,45.559826
8972,Shelly,Stephens,Sales,83182.51,45.56415
3766,George,Walls,Sales,24115.88,45.56525
9112,Alexander,Brown,HR,63366.63,45.566635
1547,Katie,Mercado,Sales,46453.67,45.56674
1689,Latoya,Edwards,Sales,67736.45,45.569126
4216,Kim,Santos,HR,33973.39,45.57209
8001,Brandon,Whitaker,HR,5475.01,45.572937
6227,Emily,York,Sales,55994.73,45.57587
1139,Harry,Long,Testing,13243.61,45.579178
774,Melissa,Brooks,Sales,98890.08,45.579304
5371,Megan,Terrell,HR,14019.5,45.57934
2967,Melissa,Hill,IT,10340.77,45.581802
8015,Raymond,Porter,Testing,95399.65,45.583076
4877,Mark,Patterson,Sales,4727.25,45.586113
4259,Yvette,Lewis,Testing,51768.58,45.587948
7178,Thomas,Walton,IT,92797.1,45.596264
1503,Jeff,Watson,IT,17646.52,45.599384
9495,Jessica,Gilbert,Testing,99922.38,45.601856
5339,Brandon,Garcia,Testing,33195.19,45.603325
8190,Stacey,Gonzalez,Testing,81119.06,45.604416
8045,Robert,Reyes,IT,46481.12,45.608852
5379,Kimberly,Taylor,HR,13190.1,45.609047
1229,Erin,Nelson,Sales,20986.71,45.609776
1978,Mr.,Alexander,HR,20648.89,45.610004
5660,Robin,Esparza,Sales,97944.64,45.610336
8652,Abigail,Washington,Research,77673.71,45.61939
3137,Rebecca,Shepherd,Sales,18195.89,45.61944
903,Scott,Weber,Sales,90235.73,45.62788
8504,Philip,Turner,HR,40615.14,45.629124
3306,Andrea,Simmons,Testing,39013.62,45.636173
9449,Summer,Estrada,IT,82730.89,45.636585
8258,Wendy,Beck,Research,89020.97,45.638645
9853,Melissa,Miller,IT,31025.39,45.643864
4315,Kenneth,Sullivan,Testing,63121.34,45.64927
5488,Bradley,Strong,Research,27238.41,45.65682
4537,David,Mann,HR,34212.26,45.658203
5050,Sara,Harvey,IT,15666.37,45.66314
6470,Jeffrey,Ellis,IT,45997.25,45.663967
3438,Elijah,Deleon,HR,89063.23,45.666973
1383,David,Mayo,Research,82403.83,45.66902
5429,Nicole,Miller,IT,24724.64,45.675907
8977,Emma,Young,Sales,66729.43,45.676014
1450,Jenny,Morris,IT,16766.89,45.677803
8609,Melissa,King,Sales,30901.37,45.680473
9094,Ashley,Torres,IT,20251.17,45.682465
6280,Ronald,Martinez,Research,38304.67,45.689026
5471,Kayla,Cummings,HR,94973.49,45.693962
1143,Brian,Robbins,Research,91043.84,45.69631
831,James,Rosario,Research,54493.93,45.697384
2070,Jennifer,Luna,Testing,77385.27,45.6995
1460,Justin,Brown,Testing,34037.63,45.699635
5949,Lisa,Burns,HR,87641.68,45.70182
9503,Christian,Henderson,Sales,13586.2,45.708725
5968,Carrie,Anderson,Research,65304.59,45.714195
2021,Colleen,Romero,Sales,8295.51,45.714397
7278,Christian,Wilcox,HR,76382.14,45.719543
7823,John,Price,IT,70661.33,45.723507
3994,Matthew,Owen,Testing,92793.37,45.72629
7601,John,Murillo,Research,9727.74,45.726833
87,David,Watkins,Research,39937.32,45.727345
6823,Gregory,Ramirez,Testing,37292.85,45.729958
3885,Collin,Mcmillan,Testing,93960.86,45.73226
9478,Maria,Gonzales,Sales,48580.15,45.73376
709,Robert,Miller,Sales,58748.67,45.737026
6641,David,Holden,Sales,35212.58,45.747063
9463,Scott,Carson,Testing,89109.15,45.75983
3544,Vincent,Davis,HR,17338.28,45.760628
6782,Susan,Brown,IT,75537.84,45.7617
2416,Aaron,Shaffer,Sales,79144.97,45.762016
4379,Charles,May,HR,49727.77,45.76696
2259,Tammy,Simpson,HR,9231.26,45.77133
2833,Philip,Meyers,Testing,87569.76,45.772797
8325,Dustin,Stevenson,IT,21754.34,45.77531
5926,Rachel,Donovan,IT,73151.04,45.777634
3616,Robert,Rubio,Sales,36381.85,45.780193
338,Derek,Sandoval,IT,16745.32,45.781815
4826,Melissa,Johnson,Sales,24753.93,45.782547
7772,Calvin,Anderson,HR,18359.36,45.786762
8870,Jesse,Mendoza,IT,97072.05,45.787167
6190,Natalie,Pierce,Sales,5708.83,45.796974
7797,Amber,Rios,Research,87389.59,45.797302
6022,Joanne,Frazier,HR,14553.08,45.80477
4044,Carol,Stein,Research,34337.4,45.807384
2890,Marilyn,Graham,IT,25000.76,45.809654
8111,Dustin,Wallace,Testing,43879.25,45.810207
6264,Kelly,Donovan,IT,60116.73,45.810604
8215,Michael,Chang,HR,33523.86,45.812717
7763,Jeffrey,Jackson,IT,61996.63,45.813656
1948,John,Williams,Sales,54283.71,45.817852
